_id,authors,name,link,sale_coast,old_coast,rating
5ecebac8f2c954e59741e4d6,[],Программирование для детей на языке Scratch,https://book24.ru/product/programmirovanie-dlya-detey-na-yazyke-scratch-1401348/,431,null,5
5ecebac8f2c954e59741e4d8,"[""Банкрашков А.В.""]",Программирование для детей на языке Python,https://book24.ru/product/programmirovanie-dlya-detey-na-yazyke-python-1791066/,471,null,null
5ecebac8f2c954e59741e4db,[],Программирование образовательного процесса по физической культуре в соответствии с требованиями ФГОС. Компакт-диск для компьютера,https://book24.ru/product/programmirovanie-obrazovatelnogo-protsessa-po-fizicheskoy-kulture-v-sootvetstvii-s-trebovaniyami-fgo-1568236/,218,null,null
5ecebac8f2c954e59741e4dd,"[""Орлов С А""]",Теория и практика языков программирования. Учебник для вузов. 2-е изд. Стандарт 3-го поколения,https://book24.ru/product/teoriya-i-praktika-yazykov-programmirovaniya-uchebnik-dlya-vuzov-2-e-izd-standart-3-go-pokoleniya-5442675/,2099,null,null
5ecebac8f2c954e59741e4df,"[""Мэтиз Э""]"," программирование игр, визуализация данных, веб-приложения. 3-е изд.",https://book24.ru/product/izuchaem-python-programmirovanie-igr-vizualizatsiya-dannykh-veb-prilozheniya-3-e-izd-5616657/,1361,null,null
5ecebac9f2c954e59741e4e0,"[""Силва В.""]"," Python, Qiskit, Quantum Assembly language и IBM QExperien",https://book24.ru/product/razrabotka-s-ispolzovaniem-kvantovykh-kompyuterov-programmirovanie-kvantovykh-mashin-v-oblake-python-5616652/,1702,null,null
5ecebac9f2c954e59741e4e2,[],Программирование без дураков,https://book24.ru/product/programmirovanie-bez-durakov-5442598/,1530,null,null
5ecebac9f2c954e59741e4e5,"[""Стивенс У Р""]",UNIX. Профессиональное программирование. 3-е изд.,https://book24.ru/product/unix-professionalnoe-programmirovanie-3-e-izd-5442311/,2765,null,null
5ecebac9f2c954e59741e4e6,[],Изучаем Java EE. Современное программирование для больших предприятий,https://book24.ru/product/izuchaem-java-ee-sovremennoe-programmirovanie-dlya-bolshikh-predpriyatiy-5442052/,1401,null,null
5ecebac9f2c954e59741e4e7,[],Android. Программирование для профессионалов. 3-е издание,https://book24.ru/product/android-programmirovanie-dlya-professionalov-3-e-izdanie-5442665/,1377,null,null
5ecebacaf2c954e59741e4ed,"[""Павловская Т А""]",C/C++. Процедурное и объектно-ориентированное программирование. Учебник для вузов. Стандарт 3-го поколения,https://book24.ru/product/c-c-protsedurnoe-i-obektno-orientirovannoe-programmirovanie-uchebnik-dlya-vuzov-standart-3-go-pokole-5442614/,1843,null,null
5ecebacaf2c954e59741e4ee,[],PHP. Рецепты программирования. 3-е изд.,https://book24.ru/product/php-retsepty-programmirovaniya-3-e-izd-647173/,1344,null,null
5ecebacaf2c954e59741e4f0,[],iOS. Приемы программирования,https://book24.ru/product/ios-priemy-programmirovaniya-643784/,1561,null,null
5ecebacaf2c954e59741e4f1,[],Простой Python. Современный стиль программирования,https://book24.ru/product/prostoy-python-sovremennyy-stil-programmirovaniya-659262/,1384,null,null
5ecebacaf2c954e59741e4f3,[],Предприятие 8.3. Версия для обучения программированию,https://book24.ru/product/1s-predpriyatie-8-3-versiya-dlya-obucheniya-programmirovaniyu-660353/,839,null,5
5ecebacaf2c954e59741e4f4,[],Классические задачи Computer Science на языке Python,https://book24.ru/product/klassicheskie-zadachi-computer-science-na-yazyke-python-5442856/,1096,null,null
5ecebacbf2c954e59741e4f6,"[""Седер Н""]",Python. Экспресс-курс. 3-е изд.,https://book24.ru/product/python-ekspress-kurs-3-e-izd-5442154/,1106,null,null
5ecebacbf2c954e59741e4f7,"[""Симпсон К""]",{Вы не знаете JS} Асинхронная обработка и оптимизация,https://book24.ru/product/vy-ne-znaete-js-asinkhronnaya-obrabotka-i-optimizatsiya-5442003/,1092,null,null
5ecebacbf2c954e59741e4f9,"[""Монк С""]",Программируем Arduino. Профессиональная работа со скетчами,https://book24.ru/product/programmiruem-arduino-professionalnaya-rabota-so-sketchami-1565781/,788,null,null
5ecebacbf2c954e59741e4fc,[],Java EE. Паттерны проектирования для профессионалов,https://book24.ru/product/java-ee-patterny-proektirovaniya-dlya-professionalov-652371/,771,null,null
5ecebacbf2c954e59741e4fe,[],Сила JavaScript. 68 способов эффективного использования JS,https://book24.ru/product/sila-javascript-68-sposobov-effektivnogo-ispolzovaniya-js-651446/,495,null,null
5ecebacbf2c954e59741e4ff,[],Swift. Основы разработки приложений под iOS и OS X. 2-е изд. Swift 2.2,https://book24.ru/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-i-os-x-2-e-izd-swift-2-2-647120/,696,null,null
5ecebacbf2c954e59741e500,[],Паттерны проектирования на платформе .NET,https://book24.ru/product/patterny-proektirovaniya-na-platforme-net-643128/,795,null,null
5ecebaccf2c954e59741e503,"[""Усов В А""]","Swift. Основы разработки приложений под iOS, iPadOS и macOS. 5-е изд. дополненное и переработанное",https://book24.ru/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-ipados-i-macos-5-e-izd-dopolnennoe-i-pererabotannoe-5442124/,1105,null,null
5ecebaccf2c954e59741e504,"[""Бен-Ган Ицик""]",Microsoft SQL Server 2012. Основы T-SQL,https://book24.ru/product/microsoft-sql-server-2012-osnovy-t-sql-147538/,1086,null,5
5ecebaccf2c954e59741e508,"[""Метц Сэнди""]",Ruby. Объектно-ориентированное проектирование,https://book24.ru/product/ruby-obektno-orientirovannoe-proektirovanie-1566713/,1177,null,null
5ecebaccf2c954e59741e50a,[],Программируем для iPhone и iPad. 3-е изд.,https://book24.ru/product/programmiruem-dlya-iphone-i-ipad-3-e-izd-657354/,1237,null,null
5ecebaccf2c954e59741e50b,[],Философия Java. 4-е полное изд.,https://book24.ru/product/filosofiya-java-4-e-polnoe-izd-658792/,2045,null,4
5ecebacdf2c954e59741e50d,"[""Стиллмен Э""]","Head First. Изучаем C#. 3-е изд. Включая C# 5.0, Visual Studio 2012 и .NET 4.5 Framework",https://book24.ru/product/head-first-izuchaem-c-3-e-izd-vklyuchaya-c-5-0-visual-studio-2012-i-net-4-5-framework-646238/,1760,null,null
5ecebacdf2c954e59741e50e,"[""Доусон М""]",Программируем на Python,https://book24.ru/product/programmiruem-na-python-641484/,1133,null,null
5ecebacdf2c954e59741e50f,[],Веб-разработка с применением Node и Express. Полноценное использование стека JavaScript,https://book24.ru/product/veb-razrabotka-s-primeneniem-node-i-express-polnotsennoe-ispolzovanie-steka-javascript-659292/,1129,null,null
5ecebacdf2c954e59741e511,[],Head First. Изучаем Ruby,https://book24.ru/product/head-first-izuchaem-ruby-659264/,1624,null,null
5ecebacef2c954e59741e517,[],"Java в облаке. Spring Boot, Spring Cloud, Cloud Foundry",https://book24.ru/product/java-v-oblake-spring-boot-spring-cloud-cloud-foundry-5441989/,1717,null,null
5ecebacef2c954e59741e518,"[""Без автора""]",CSS для профи,https://book24.ru/product/css-dlya-profi-5441927/,1666,null,null
5ecebacef2c954e59741e519,"[""Купер А""]",Психбольница в руках пациентов. Алан Купер об интерфейсах или Почему высокие технологии сводят нас с ума и как восстановить душевное равновесие,https://book24.ru/product/psikhbolnitsa-v-rukakh-patsientov-alan-kuper-ob-interfeysakh-ili-pochemu-vysokie-tekhnologii-svodyat-5441953/,1262,null,null
5ecebacef2c954e59741e51a,[],Основы Data Science и Big Data. Python и наука о данных,https://book24.ru/product/osnovy-data-science-i-big-data-python-i-nauka-o-dannykh-1566572/,1378,null,null
5ecebacff2c954e59741e51d,[],HTML5 и CSS3. Разработка сайтов для любых браузеров и устройств. 2-е изд.,https://book24.ru/product/html5-i-css3-razrabotka-saytov-dlya-lyubykh-brauzerov-i-ustroystv-2-e-izd-659440/,1022,null,null
5ecebacff2c954e59741e51e,[],Секреты CSS. Идеальные решения ежедневных задач,https://book24.ru/product/sekrety-css-idealnye-resheniya-ezhednevnykh-zadach-659291/,1164,null,null
5ecebacff2c954e59741e520,"[""Дейтел П""]",Android для разработчиков. 3-е издание,https://book24.ru/product/android-dlya-razrabotchikov-3-e-izdanie-658641/,1334,null,5
5ecebacff2c954e59741e521,[],Путь программиста,https://book24.ru/product/put-programmista-657225/,1326,null,null
5ecebacff2c954e59741e522,[],Интерфейс. Основы проектирования взаимодействия. 4-е изд.,https://book24.ru/product/interfeys-osnovy-proektirovaniya-vzaimodeystviya-4-e-izd-657279/,1788,null,null
5ecebacff2c954e59741e527,[], современные паттерны обработки больших данных,https://book24.ru/product/spark-dlya-professionalov-sovremennye-patterny-obrabotki-bolshikh-dannykh-654724/,1354,null,null
5ecebacff2c954e59741e529,[],Карьера программиста. 6-е издание Решения и ответы 189 тестовых заданий из собеседований в крупнейших IT-компаниях,https://book24.ru/product/karera-programmista-6-e-izdanie-resheniya-i-otvety-189-testovykh-zadaniy-iz-sobesedovaniy-v-krupneysh-652262/,1324,null,null
5ecebacff2c954e59741e52b,[],"Изучаем HTML, XHTML и CSS 2-е изд.",https://book24.ru/product/izuchaem-html-xhtml-i-css-2-e-izd-652048/,1527,null,null
5ecebad0f2c954e59741e52e,[],Изучаем Java EE 7,https://book24.ru/product/izuchaem-java-ee-7-651821/,1364,null,null
5ecebad0f2c954e59741e52f,[],JavaScript для профессиональных веб-разработчиков,https://book24.ru/product/javascript-dlya-professionalnykh-veb-razrabotchikov-648461/,1669,null,null
5ecebad0f2c954e59741e531,[], Flash CS5. Руководство разработчика+Flex 4 в действии,https://book24.ru/product/komplekt-flash-cs5-rukovodstvo-razrabotchika-flex-4-v-deystvii-647559/,1037,null,null
5ecebad0f2c954e59741e532,[],"Release it! Проектирование и дизайн ПО для тех, кому не всё равно",https://book24.ru/product/release-it-proektirovanie-i-dizayn-po-dlya-tekh-komu-ne-vsye-ravno-646209/,1010,null,null
5ecebad0f2c954e59741e535,"[""Кедлек Т""]", делаем сайты для любых устройств,https://book24.ru/product/adaptivnyy-dizayn-delaem-sayty-dlya-lyubykh-ustroystv-657207/,624,null,null
5ecebad1f2c954e59741e537,[],HTML5. Для профессионалов. 2-е изд.,https://book24.ru/product/html5-dlya-professionalov-2-e-izd-656848/,959,null,null
5ecebad1f2c954e59741e539,[], Мобильная разработка. Галерея шаблонов+Разработка веб-сайтов для мобильных устройств,https://book24.ru/product/komplekt-mobilnaya-razrabotka-galereya-shablonov-razrabotka-veb-saytov-dlya-mobilnykh-ustroystv-656834/,878,null,null
5ecebad1f2c954e59741e53a,[],Разработка игр под Android,https://book24.ru/product/razrabotka-igr-pod-android-656099/,721,null,null
5ecebad1f2c954e59741e53c,"[""Фаулер Ч""]",Программист-фанатик,https://book24.ru/product/programmist-fanatik-654051/,618,null,null
5ecebad1f2c954e59741e53e,[], лайфхакинг из первых рук,https://book24.ru/product/otyavlennyy-programmist-layfkhaking-iz-pervykh-ruk-652976/,496,null,null
5ecebad1f2c954e59741e53f,[],Приложения для Windows 8 на C# и XAML,https://book24.ru/product/prilozheniya-dlya-windows-8-na-c-i-xaml-649383/,596,null,null
5ecebad2f2c954e59741e541,"[""Фитцпатрик Б""]",Идеальная IT-компания. Как из гиков собрать команду программистов,https://book24.ru/product/idealnaya-it-kompaniya-kak-iz-gikov-sobrat-komandu-programmistov-646664/,542,null,null
5ecebad2f2c954e59741e544,[],Приемы объектно-ориентированного проектирования,https://book24.ru/product/priemy-obektno-orientirovannogo-proektirovaniya-646507/,683,null,null
5ecebad2f2c954e59741e546,"[""Шасанкар  К""]",Zend Framework 2.0 разработка веб-приложений,https://book24.ru/product/zend-framework-2-0-razrabotka-veb-prilozheniy-646497/,479,null,null
5ecebad2f2c954e59741e548,[],Мобильная разработка. Галерея шаблонов,https://book24.ru/product/mobilnaya-razrabotka-galereya-shablonov-646467/,557,null,null
5ecebad2f2c954e59741e54b,"[""Мартин Р.""]"," создание, анализ и рефакторинг. Библиотека программиста",https://book24.ru/product/chistyy-kod-sozdanie-analiz-i-refaktoring-biblioteka-programmista-646452/,740,null,null
5ecebad2f2c954e59741e54c,"[""Гарднер  Л""]",Разработка веб-сайтов для мобильных устройств,https://book24.ru/product/razrabotka-veb-saytov-dlya-mobilnykh-ustroystv-646078/,892,null,null
5ecebad2f2c954e59741e54f,[], Основы работы со скетчами,https://book24.ru/product/programmiruem-arduino-osnovy-raboty-so-sketchami-642421/,488,null,null
5ecebad3f2c954e59741e551,"[""Эспозито Д""]",Разработка приложений для Windows 8 на HTML5 и JavaScript,https://book24.ru/product/razrabotka-prilozheniy-dlya-windows-8-na-html5-i-javascript-640896/,597,null,null
5ecebad3f2c954e59741e553,"[""Симпсон К""]",ES6 и не только,https://book24.ru/product/es6-i-ne-tolko-638688/,946,null,null
5ecebad4f2c954e59741e558,"[""Фридл Д""]",Регулярные выражения. 3-е изд.,https://book24.ru/product/regulyarnye-vyrazheniya-3-e-izd-5442433/,1276,null,null
5ecebad4f2c954e59741e55a,[],Автостопом по Python,https://book24.ru/product/avtostopom-po-python-5442335/,1119,null,null
5ecebad4f2c954e59741e55b,[],Java для начинающих. Объектно-ориентированный подход,https://book24.ru/product/java-dlya-nachinayushchikh-obektno-orientirovannyy-podkhod-5441971/,1702,null,null
5ecebad4f2c954e59741e55c,"[""Метц С""]",Ruby. Объектно-ориентированное проектирование,https://book24.ru/product/ruby-obektno-orientirovannoe-proektirovanie-5442333/,1177,null,null
5ecebad4f2c954e59741e55d,"[""Фаронов В В""]", Учебное пособие,https://book24.ru/product/turbo-pascal-uchebnoe-posobie-5441913/,1106,null,null
5ecebad5f2c954e59741e562,[],Предприятие 8.3». Мастер-класс (+диск). Версия 3,https://book24.ru/product/hello-1c-primer-bystroy-razrabotki-prilozheniy-na-platforme-1s-predpriyatie-8-3-master-klass-disk-ve-660351/,140,null,null
5ecebad5f2c954e59741e563,[],Документооборот. 200 вопросов и ответов,https://book24.ru/product/1s-dokumentooborot-200-voprosov-i-otvetov-660348/,350,null,null
5ecebad5f2c954e59741e565,[],Предприятии 8.2». Система компоновки данных». Издание 2 (+диск),https://book24.ru/product/razrabotka-slozhnykh-otchetov-v-1s-predpriyatii-8-2-sistema-komponovki-dannykh-izdanie-2-disk-660340/,262,null,null
5ecebad5f2c954e59741e566,[],Предприятия 8.2»,https://book24.ru/product/instrumenty-dlya-sozdaniya-tirazhiruemykh-prilozheniy-1s-predpriyatiya-8-2-660221/,210,null,null
5ecebad5f2c954e59741e567,[],Предприятие 8. Конвертация данных,https://book24.ru/product/1s-predpriyatie-8-konvertatsiya-dannykh-obmen-dannymi-mezhdu-prikladnymi-resheniyami-disk-659497/,210,null,null
5ecebad5f2c954e59741e568,[],Предприятия (+диск),https://book24.ru/product/tekhnologii-integratsii-1s-predpriyatiya-disk-657979/,262,null,null
5ecebad6f2c954e59741e56a,[],Предприятия 8.2»,https://book24.ru/product/arkhitektura-i-rabota-s-dannymi-1s-predpriyatiya-8-2-657799/,210,null,null
5ecebad6f2c954e59741e56b,[],Предприятия 8» (+CD),https://book24.ru/product/yazyk-zaprosov-1s-predpriyatiya-8-cd-608967/,339,null,null
5ecebad6f2c954e59741e56e,[],Предприятие 8.2. Мастер-класс (+CD). Версия 2,https://book24.ru/product/hello-1c-primer-bystroy-razrabotki-prilozheniy-na-platforme-1s-predpriyatie-8-2-master-klass-cd-vers-508659/,298,null,null
5ecebad6f2c954e59741e571,"[""Бруссард М.""]", Пределы возможного,https://book24.ru/product/iskusstvennyy-intellekt-predely-vozmozhnogo-5497150/,690,null,null
5ecebad6f2c954e59741e574,"[""Форсгрен Н.,Хамбл Д.,Ким Д.""]"," ""Ускоряйся! Наука DevOps. Как создавать и масштабировать высокопроизводительные цифровые организации""",https://book24.ru/product/kniga-uskoryaysya-nauka-devops-kak-sozdavat-i-masshtabirovat-vysokoproizvoditelnye-tsifrovye-organiz-5497136/,874,null,null
5ecebad6f2c954e59741e575,"[""Шукла П""]","Elasticsearch, Kibana, Logstash и поисковые системы нового поколения",https://book24.ru/product/elasticsearch-kibana-logstash-i-poiskovye-sistemy-novogo-pokoleniya-5442244/,2198,null,null
5ecebad7f2c954e59741e576,"[""Кантелон  М""]",Node.js в действии,https://book24.ru/product/node-js-v-deystvii-5442108/,1197,null,null
5ecebad7f2c954e59741e579,"[""Питык Леонид Валерьевич""]"," Прошлое, настоящее, будущее",https://book24.ru/product/bionicheskie-tekhnologii-proshloe-nastoyashchee-budushchee-5632676/,null,null,null
5ecebad7f2c954e59741e57c,"[""Вэйл Д""]",Minecraft. Программируй свой мир на Python. 2-е межд. изд.,https://book24.ru/product/minecraft-programmiruy-svoy-mir-na-python-2-e-mezhd-izd-5441744/,978,null,null
5ecebad7f2c954e59741e57e,"[""Свейгарт Эл""]","Программируй в Minecraft. Строй выше, выращивай быстрее, копай глубже и автоматизируй всю скучную работу!",https://book24.ru/product/programmiruy-v-minecraft-stroy-vyshe-vyrashchivay-bystree-kopay-glubzhe-i-avtomatiziruy-vsyu-skuchnu-2989713/,1086,null,5
5ecebad7f2c954e59741e57f,"[""Хорсдал  К""]",Микросервисы на платформе .NET,https://book24.ru/product/mikroservisy-na-platforme-net-5442712/,1262,null,null
5ecebad7f2c954e59741e580,"[""Дэвис Д.""]",Философия DevOps. Искусство управления IT,https://book24.ru/product/filosofiya-devops-iskusstvo-upravleniya-it-5442452/,1683,null,null
5ecebad8f2c954e59741e582,"[""Стиллмен Э""]",Head First Agile. Гибкое управление проектами,https://book24.ru/product/head-first-agile-gibkoe-upravlenie-proektami-5442403/,1721,null,null
5ecebad8f2c954e59741e585,"[""Файн Я""]",Angular и TypeScript. Сайтостроение для профессионалов,https://book24.ru/product/angular-i-typescript-saytostroenie-dlya-professionalov-5442386/,1417,null,null
5ecebad8f2c954e59741e587,"[""Кантелон  М""]",Node.js в действии. 2-е издание,https://book24.ru/product/node-js-v-deystvii-2-e-izdanie-5442385/,1388,null,null
5ecebad8f2c954e59741e58a,[],Глубокое обучение на R,https://book24.ru/product/glubokoe-obuchenie-na-r-5442332/,1574,null,null
5ecebad8f2c954e59741e58c,"[""Николенко С И""]",Глубокое обучение,https://book24.ru/product/glubokoe-obuchenie-5442304/,844,null,null
5ecebad9f2c954e59741e58e,"[""Вольф Э""]",Continuous delivery. Практика непрерывных апдейтов,https://book24.ru/product/continuous-delivery-praktika-nepreryvnykh-apdeytov-5442280/,1120,null,null
5ecebad9f2c954e59741e590,[], наука о данных и машинное обучение,https://book24.ru/product/python-dlya-slozhnykh-zadach-nauka-o-dannykh-i-mashinnoe-obuchenie-5442278/,1578,null,null
5ecebad9f2c954e59741e593,[],"ASP.NET Core. Разработка приложений MVC, Docker, Azure, Visual Studio, C#, JavaScript, TypeScript и Entity",https://book24.ru/product/asp-net-core-razrabotka-prilozheniy-mvc-docker-azure-visual-studio-c-javascript-typescript-i-entity-5442262/,1489,null,null
5ecebad9f2c954e59741e595,"[""Бринк Х""]",Машинное обучение,https://book24.ru/product/mashinnoe-obuchenie-5442045/,1961,null,null
5ecebad9f2c954e59741e596,"[""Атчисон Л""]",Масштабирование приложений. Выращивание сложных систем,https://book24.ru/product/masshtabirovanie-prilozheniy-vyrashchivanie-slozhnykh-sistem-5442253/,1133,null,null
5ecebadaf2c954e59741e597,"[""Кантелон  М""]",Node.js в действии. 2-е издание,https://book24.ru/product/node-js-v-deystvii-2-e-izdanie-5442043/,1388,null,null
5ecebadaf2c954e59741e599,[],Эффективный Spark. Масштабирование и оптимизация,https://book24.ru/product/effektivnyy-spark-masshtabirovanie-i-optimizatsiya-5442022/,1685,null,null
5ecebadaf2c954e59741e59a,[],"Стек MEAN. Mongo, Express, Angular, Node",https://book24.ru/product/stek-mean-mongo-express-angular-node-5442009/,1455,null,null
5ecebadaf2c954e59741e59f,[]," паттерны, принципы и методы",https://book24.ru/product/predmetno-orientirovannoe-proektirovanie-patterny-printsipy-i-metody-5441864/,2296,null,null
5ecebadaf2c954e59741e5a0,"[""Мартин Р.""]"," создание, анализ и рефакторинг. Библиотека программиста",https://book24.ru/product/chistyy-kod-sozdanie-analiz-i-refaktoring-biblioteka-programmista-5441932/,740,null,null
5ecebadaf2c954e59741e5a2,[],Пользовательские истории. Искусство гибкой разработки ПО,https://book24.ru/product/polzovatelskie-istorii-iskusstvo-gibkoy-razrabotki-po-5441846/,1071,null,null
5ecebadaf2c954e59741e5a3,"[""Керриск М""]",Linux API. Исчерпывающее руководство,https://book24.ru/product/linux-api-ischerpyvayushchee-rukovodstvo-5441816/,3373,null,null
5ecebadbf2c954e59741e5a5,"[""Мартин Р.""]",Идеальный программист. Как стать профессионалом разработки ПО,https://book24.ru/product/idealnyy-programmist-kak-stat-professionalom-razrabotki-po-5441648/,676,null,null
5ecebadbf2c954e59741e5a6,"[""Усов В А""]",Swift. Основы разработки приложений под iOS и macOS. 4-е изд. дополненное и переработанное,https://book24.ru/product/swift-osnovy-razrabotki-prilozheniy-pod-ios-i-macos-4-e-izd-dopolnennoe-i-pererabotannoe-5442642/,822,null,null
5ecebadbf2c954e59741e5a8,"[""Бугаенко  Е""]",Элегантные объекты. Java Edition,https://book24.ru/product/elegantnye-obekty-java-edition-5442571/,1105,null,null
5ecebadbf2c954e59741e5ab,"[""Крокфорд Д""]",Как устроен JavaScript,https://book24.ru/product/kak-ustroen-javascript-5442710/,1176,null,null
5ecebadbf2c954e59741e5ac,"[""Бэнкс  А.""]", функциональная веб-разработка,https://book24.ru/product/react-i-redux-funktsionalnaya-veb-razrabotka-5442604/,1159,null,null
5ecebadcf2c954e59741e5b1,"[""Бхаргава А""]","Грокаем алгоритмы. Иллюстрированное пособие для программистов и любопытствующих Вынос на обложку ""«Грокнуть» означает понять так полно, что наблюдател",https://book24.ru/product/grokaem-algoritmy-illyustrirovannoe-posobie-dlya-programmistov-i-lyubopytstvuyushchikh-vynos-na-oblo-5442508/,842,null,null
5ecebadcf2c954e59741e5b2,"[""Без автора""]",Совершенный алгоритм. Основы,https://book24.ru/product/sovershennyy-algoritm-osnovy-5442155/,1149,null,null
5ecebadcf2c954e59741e5b4,"[""Паттон Д""]",Пользовательские истории. Искусство гибкой разработки ПО,https://book24.ru/product/polzovatelskie-istorii-iskusstvo-gibkoy-razrabotki-po-5442294/,1071,null,null
